Zone Netherlands,Country,ZIP,Flow,LDM-0.2,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1.0,LDM-1.2,LDM-1.6,LDM-2.0,LDM-2.4,LDM-2.8,LDM-3.2,LDM-3.6,LDM-4.0,LDM-4.4,LDM-4.8,LDM-5.2,LDM-5.6,
NL,DK,90,Import,124.22,164.06,196.88,289.45,325.78,400.77,451.17,458.19,472.27,485.15,512.10,526.17,539.06,566.01,580.07,607.03,619.92,
NL,DK,91,Import,124.22,164.06,196.88,289.45,325.78,400.77,451.17,458.19,472.27,485.15,512.10,526.17,539.06,566.01,580.07,607.03,619.92,
NL,DK,92,Import,124.22,164.06,196.88,289.45,325.78,400.77,451.17,458.19,472.27,485.15,512.10,526.17,539.06,566.01,580.07,607.03,619.92,
NL,DK,93,Import,130.07,175.78,208.59,307.03,346.87,427.73,482.81,491.02,507.42,515.62,532.03,540.22,548.43,566.01,580.07,607.03,619.92,
NL,DK,94,Import,124.22,164.06,196.88,289.45,325.78,400.77,451.17,458.19,472.27,485.15,512.10,526.17,539.06,566.01,580.07,607.03,619.92,
NL,DK,95,Import,127.74,169.92,201.56,295.30,332.81,416.01,467.58,474.60,491.02,499.21,512.10,526.17,539.06,566.01,580.07,607.03,619.92,
NL,DK,96,Import,130.07,175.78,208.59,307.03,346.87,427.73,482.81,491.02,507.42,515.62,532.03,540.22,548.43,566.01,580.07,607.03,619.92,
NL,DK,97,Import,130.07,175.78,208.59,307.03,346.87,427.73,482.81,491.02,507.42,515.62,532.03,540.22,548.43,566.01,580.07,607.03,619.92,
NL,DK,98,Import,130.07,175.78,208.59,307.03,346.87,427.73,482.81,491.02,507.42,515.62,532.03,540.22,548.43,566.01,580.07,607.03,619.92,
NL,DK,99,Import,130.07,175.78,208.59,307.03,346.87,427.73,482.81,491.02,507.42,515.62,532.03,540.22,548.43,566.01,580.07,607.03,619.92,
NL,EE,10,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,11,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,12,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,13,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,14,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,15,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,16,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,17,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,18,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,19,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,20,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,21,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,22,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,23,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,24,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,25,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,26,Import,134.64,195.73,233.07,372.24,433.33,536.30,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,27,Import,134.64,195.73,233.07,372.24,433.33,536.30,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,28,Import,134.64,195.73,233.07,372.24,433.33,536.30,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,29,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,30,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,31,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,40,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,41,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,42,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,43,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,44,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,45,Import,122.20,168.57,201.40,321.32,371.10,463.88,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,46,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,48,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,49,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,50,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,51,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,52,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,53,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,54,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,55,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,56,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,57,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,58,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,59,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,60,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,61,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,62,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,63,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,64,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,65,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,66,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,67,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,68,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,69,Import,128.99,183.29,220.63,353.00,411.84,511.40,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,70,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,71,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,72,Import,122.20,168.57,201.40,321.32,371.10,463.88,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,73,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,74,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,75,Import,119.93,164.05,193.48,306.61,354.13,442.38,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,76,Import,122.20,168.57,201.40,321.32,371.10,463.88,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,78,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,79,Import,122.20,168.57,201.40,321.32,371.10,463.88,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,80,Import,122.20,168.57,201.40,321.32,371.10,463.88,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,85,Import,122.20,168.57,201.40,321.32,371.10,463.88,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,86,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,87,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,88,Import,125.60,175.36,210.44,334.90,388.09,483.12,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,90,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,91,Import,125.60,175.36,210.44,333.77,388.09,481.98,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,92,Import,134.64,195.73,233.07,372.24,433.33,536.30,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,93,Import,134.64,195.73,233.07,372.24,433.33,536.30,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,EE,94,Import,134.64,195.73,233.07,372.24,433.33,536.30,635.86,684.51,758.05,782.94,876.84,919.84,960.57,"1,044.30","1,086.16","1,168.76","1,209.48",
NL,ES,01,Import,144.14,194.52,227.34,349.22,394.92,481.64,557.80,619.92,732.41,787.49,883.59,931.63,978.50,"1,060.53","1,094.53","1,161.31","1,195.29",
NL,ES,02,Import,162.89,228.52,276.56,433.59,495.71,617.57,710.14,786.32,908.19,969.12,"1,091.00","1,151.94","1,212.87","1,317.18","1,360.53","1,446.08","1,488.26",
NL,ES,03,Import,171.09,247.26,301.16,474.60,543.75,679.68,766.40,774.60,895.30,955.06,"1,074.59","1,134.36","1,194.13","1,296.07","1,338.26","1,422.64","1,464.83",
NL,ES,04,Import,172.26,248.43,302.35,476.95,546.09,683.20,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
NL,ES,05,Import,148.82,202.74,241.40,371.48,420.70,515.62,671.48,745.30,866.01,924.60,"1,039.44","1,096.86","1,154.29","1,252.72","1,293.74","1,374.59","1,415.61",
NL,ES,06,Import,171.09,247.26,301.16,474.60,543.75,679.68,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
NL,ES,07,Import,207.42,325.78,401.95,638.67,732.41,915.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,ES,08,Import,131.24,173.44,198.05,302.35,344.53,427.73,558.97,622.26,734.75,789.83,885.92,933.97,982.02,"1,062.88","1,096.86","1,164.83","1,197.64",
NL,ES,09,Import,158.20,217.96,263.67,411.32,469.91,583.59,658.58,669.13,773.43,824.99,925.77,976.17,"1,026.55","1,113.27","1,148.42","1,219.91","1,255.06",
NL,ES,10,Import,162.89,228.52,276.56,433.59,495.71,617.57,732.41,807.41,933.97,996.08,"1,122.65","1,184.75","1,248.03","1,354.67","1,399.21","1,488.26","1,531.61",
NL,ES,11,Import,172.26,248.43,302.35,476.95,546.09,683.20,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
NL,ES,12,Import,162.89,229.68,277.72,435.93,499.21,621.09,699.60,710.14,813.28,866.01,972.64,"1,026.55","1,080.46","1,170.69","1,209.36","1,284.36","1,321.86",
NL,ES,13,Import,161.72,227.34,275.39,430.07,489.84,604.68,710.14,786.32,908.19,969.12,"1,091.00","1,151.94","1,212.87","1,317.18","1,360.53","1,446.08","1,488.26",
NL,ES,14,Import,162.89,229.68,277.72,435.93,498.04,619.92,696.09,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,15,Import,166.40,236.71,287.10,452.33,517.95,646.86,730.08,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,16,Import,161.72,227.34,275.39,430.07,489.84,604.68,697.25,774.60,895.30,955.06,"1,074.59","1,134.36","1,194.13","1,296.07","1,338.26","1,422.64","1,464.83",
NL,ES,17,Import,150.01,203.90,242.57,373.82,424.21,519.14,581.24,619.92,732.41,787.49,883.59,931.63,978.50,"1,060.53","1,094.53","1,161.31","1,195.29",
NL,ES,18,Import,171.09,247.26,301.16,474.60,543.75,679.68,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
NL,ES,19,Import,148.82,200.38,235.54,356.24,401.95,493.35,663.27,735.94,856.63,914.05,"1,027.72","1,083.97","1,141.40","1,238.66","1,278.50","1,358.19","1,398.04",
NL,ES,20,Import,126.57,164.06,186.32,277.72,315.23,390.24,558.97,622.26,734.75,789.83,885.92,933.97,982.02,"1,062.88","1,096.86","1,164.83","1,197.64",
NL,ES,21,Import,172.26,248.43,302.35,476.95,546.09,683.20,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
NL,ES,22,Import,162.89,229.68,277.72,435.93,499.21,621.09,699.60,710.14,813.28,866.01,972.64,"1,026.55","1,080.46","1,170.69","1,209.36","1,284.36","1,321.86",
NL,ES,23,Import,162.89,229.68,277.72,435.93,498.04,619.92,696.09,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,24,Import,162.89,229.68,277.72,435.93,498.04,619.92,696.09,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,25,Import,161.72,228.52,276.56,432.42,492.18,608.20,682.02,692.56,813.28,866.01,972.64,"1,026.55","1,080.46","1,170.69","1,209.36","1,284.36","1,321.86",
NL,ES,26,Import,157.03,216.79,262.50,407.82,464.06,570.69,641.00,651.55,748.83,802.72,899.99,949.21,997.25,"1,080.46","1,115.61","1,183.58","1,218.74",
NL,ES,27,Import,166.40,236.71,287.10,452.33,517.95,646.86,730.08,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,28,Import,131.24,172.26,196.88,299.99,341.01,423.04,663.27,735.94,856.63,914.05,"1,027.72","1,083.97","1,141.40","1,238.66","1,278.50","1,358.19","1,398.04",
NL,ES,29,Import,172.26,248.43,302.35,476.95,546.09,683.20,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
NL,ES,30,Import,162.89,229.68,277.72,435.93,498.04,619.92,710.14,786.32,908.19,969.12,"1,091.00","1,151.94","1,212.87","1,317.18","1,360.53","1,446.08","1,488.26",
NL,ES,31,Import,144.14,194.52,227.34,349.22,394.92,481.64,557.80,619.92,732.41,787.49,883.59,931.63,978.50,"1,060.53","1,094.53","1,161.31","1,195.29",
NL,ES,32,Import,166.40,236.71,287.10,452.33,517.95,646.86,730.08,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,33,Import,158.20,219.14,264.83,413.67,472.27,587.10,696.09,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,34,Import,162.89,228.52,276.56,433.59,495.71,617.57,697.25,774.60,895.30,955.06,"1,074.59","1,134.36","1,194.13","1,296.07","1,338.26","1,422.64","1,464.83",
NL,ES,35,Import,229.68,353.90,431.25,703.12,802.72,993.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,ES,36,Import,166.40,236.71,287.10,452.33,517.95,646.86,730.08,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,37,Import,162.89,228.52,276.56,433.59,495.71,617.57,696.09,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,38,Import,229.68,353.90,431.25,703.12,802.72,993.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
NL,ES,39,Import,158.20,217.96,263.67,411.32,469.91,583.59,696.09,772.26,892.96,952.73,"1,072.26","1,132.02","1,191.78","1,293.74","1,335.92","1,420.29","1,462.49",
NL,ES,40,Import,148.82,200.38,235.54,356.24,401.95,493.35,663.27,735.94,856.63,914.05,"1,027.72","1,083.97","1,141.40","1,238.66","1,278.50","1,358.19","1,398.04",
NL,ES,41,Import,172.26,248.43,302.35,476.95,546.09,683.20,766.40,840.22,971.48,"1,037.10","1,169.52","1,235.14","1,300.76","1,413.27","1,460.14","1,552.72","1,598.42",
