Zone Netherlands,Country,ZIP,Flow,LDM-0.2,LDM-0.4,LDM-0.5,LDM-0.8,LDM-1.0,LDM-1.2,LDM-1.6,LDM-2.0,LDM-2.4,LDM-2.8,LDM-3.2,LDM-3.6,LDM-4.0,LDM-4.4,LDM-4.8,LDM-5.2,LDM-5.6
NL,HR,23,Export,160.66,218.37,248.91,366.58,411.84,503.48,644.91,694.69,769.36,793.13,890.43,940.20,987.73,1085.03,1128.03,1212.87,1253.61
NL,HR,31,Export,156.14,210.44,241.00,356.39,400.52,491.04,644.91,694.69,769.36,793.13,890.43,940.20,987.73,1085.03,1128.03,1212.87,1253.61
NL,HR,32,Export,156.14,210.44,241.00,356.39,400.52,491.04,644.91,694.69,769.36,793.13,890.43,940.20,987.73,1085.03,1128.03,1212.87,1253.61
NL,HR,33,Export,148.21,200.27,230.81,343.95,388.09,476.32,644.91,694.69,769.36,793.13,890.43,940.20,987.73,1085.03,1128.03,1212.87,1253.61
NL,HR,34,Export,148.21,200.27,230.81,343.95,388.09,476.32,644.91,694.69,769.36,793.13,890.43,940.20,987.73,1085.03,1128.03,1212.87,1253.61
NL,HR,35,Export,148.21,200.27,230.81,343.95,388.09,476.32,644.91,694.69,769.36,793.13,890.43,940.20,987.73,1085.03,1128.03,1212.87,1253.61
NL,HR,40,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,42,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,43,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,44,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,47,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,48,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,49,Export,135.77,182.16,211.58,317.92,360.92,446.91,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HR,51,Export,148.21,200.27,230.81,343.95,388.09,476.32,557.78,566.85,600.78,617.75,689.02,726.36,761.45,834.98,871.19,943.60,978.68
NL,HR,52,Export,156.14,210.44,241.00,356.39,400.52,491.04,572.50,574.76,629.07,648.29,726.36,770.49,812.36,892.68,936.81,1019.42,1060.14
NL,HR,53,Export,148.21,200.27,230.81,343.95,388.09,476.32,555.52,591.72,650.57,670.94,752.40,797.66,839.51,924.36,968.49,1054.48,1095.21
NL,HU,10,Export,91.65,126.72,145.95,225.15,259.10,323.58,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,11,Export,91.65,126.72,145.95,225.15,259.10,323.58,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,12,Export,91.65,126.72,145.95,225.15,259.10,323.58,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,15,Export,91.65,126.72,145.95,225.15,259.10,323.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NL,HU,20,Export,91.65,126.72,145.95,225.15,259.10,323.58,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,21,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,22,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,23,Export,91.65,126.72,145.95,225.15,259.10,323.58,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,24,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,25,Export,91.65,126.72,145.95,225.15,259.10,323.58,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,26,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,27,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,28,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,29,Export,98.42,135.77,156.14,241.00,279.47,346.22,591.72,613.22,733.15,801.04,871.19,904.00,933.41,965.09,982.07,1017.14,1035.25
NL,HU,30,Export,98.42,135.77,156.14,241.00,279.47,346.22,638.12,659.62,790.86,863.28,930.02,965.09,996.77,1030.71,1048.83,1087.29,1107.65
NL,HU,31,Export,98.42,135.77,156.14,241.00,279.47,346.22,638.12,659.62,790.86,863.28,930.02,965.09,996.77,1030.71,1048.83,1087.29,1107.65
NL,HU,32,Export,98.42,135.77,156.14,241.00,279.47,346.22,638.12,659.62,790.86,863.28,930.02,965.09,996.77,1030.71,1048.83,1087.29,1107.65
NL,HU,33,Export,107.48,145.95,167.44,257.96,296.43,366.58,638.12,659.62,790.86,863.28,930.02,965.09,996.77,1030.71,1048.83,1087.29,1107.65
NL,HU,34,Export,107.48,145.95,167.44,257.96,296.43,366.58,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,35,Export,107.48,145.95,167.44,257.96,296.43,366.58,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,36,Export,107.48,145.95,167.44,257.96,296.43,366.58,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,37,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,38,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,39,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,40,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,41,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,42,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,43,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,44,Export,114.28,151.61,173.10,261.35,299.82,368.84,712.79,735.42,880.24,951.52,1023.93,1062.39,1098.60,1135.94,1155.17,1198.17,1221.93
NL,HU,45,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,46,Export,123.33,165.19,188.95,285.11,326.97,398.26,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,47,Export,123.33,165.19,188.95,285.11,326.97,398.26,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,48,Export,123.33,165.19,188.95,285.11,326.97,398.26,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,49,Export,123.33,165.19,188.95,285.11,326.97,398.26,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,50,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,51,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,52,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,53,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,54,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,55,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,56,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,57,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,58,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,59,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,60,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,61,Export,107.48,145.95,167.44,257.96,296.43,366.58,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,62,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,63,Export,98.42,135.77,156.14,241.00,279.47,346.22,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,64,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,65,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,66,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,67,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,68,Export,98.42,135.77,156.14,241.00,279.47,346.22,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,69,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,70,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,71,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,72,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,73,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,74,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,75,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,76,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,77,Export,107.48,145.95,167.44,257.96,296.43,366.58,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,78,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,79,Export,114.28,151.61,173.10,261.35,299.82,368.84,569.10,613.22,676.59,696.95,781.81,825.94,866.67,940.20,977.55,1049.96,1086.16
NL,HU,80,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,81,Export,98.42,135.77,156.14,241.00,279.47,346.22,519.31,558.92,617.75,634.73,710.53,752.40,790.86,868.93,902.87,969.62,1002.43
NL,HU,82,Export,98.42,135.77,156.14,241.00,279.47,346.22,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,83,Export,107.48,145.95,167.44,257.96,296.43,366.58,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,84,Export,98.42,135.77,156.14,241.00,279.47,346.22,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,85,Export,107.48,145.95,167.44,257.96,296.43,366.58,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,86,Export,98.42,135.77,156.14,241.00,279.47,346.22,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,87,Export,107.48,145.95,167.44,257.96,296.43,366.58,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,88,Export,114.28,151.61,173.10,261.35,299.82,368.84,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,89,Export,114.28,151.61,173.10,261.35,299.82,368.84,532.90,573.64,633.59,652.82,732.03,776.15,818.02,894.96,933.41,1005.82,1040.90
NL,HU,90,Export,98.42,135.77,156.14,241.00,279.47,346.22,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,91,Export,107.48,145.95,167.44,257.96,296.43,366.58,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,92,Export,107.48,145.95,167.44,257.96,296.43,366.58,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,93,Export,107.48,145.95,167.44,257.96,296.43,366.58,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,94,Export,114.28,151.61,173.10,261.35,299.82,368.84,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,95,Export,107.48,145.95,167.44,257.96,296.43,366.58,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,96,Export,114.28,151.61,173.10,261.35,299.82,368.84,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,97,Export,114.28,151.61,173.10,261.35,299.82,368.84,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,98,Export,114.28,151.61,173.10,261.35,299.82,368.84,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,HU,99,Export,114.28,151.61,173.10,261.35,299.82,368.84,477.46,509.13,558.92,574.76,642.65,677.72,710.53,777.29,812.36,879.11,907.40
NL,IE,CE,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,CK,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,CN,Export,138.86,193.95,233.78,362.69,411.91,516.21,792.77,849.60,945.69,993.75,1099.21,1151.94,1197.64,1298.43,1346.47,1446.08,1494.12
NL,IE,CW,Export,121.28,163.47,190.42,294.73,334.57,418.94,742.37,805.07,911.71,963.27,1067.57,1120.30,1171.86,1269.14,1316.01,1414.43,1462.49
NL,IE,DL,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,DN,Export,111.91,149.41,172.85,263.08,297.06,373.24,709.57,779.29,902.33,963.27,1067.57,1120.30,1171.86,1269.14,1316.01,1414.43,1462.49
NL,IE,GY,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,KE,Export,111.91,149.41,172.85,263.08,297.06,373.24,709.57,779.29,902.33,963.27,1067.57,1120.30,1171.86,1269.14,1316.01,1414.43,1462.49
NL,IE,KK,Export,133.01,182.23,216.21,332.22,374.40,462.29,765.81,822.65,916.39,963.27,1074.59,1129.67,1182.41,1286.71,1338.26,1442.56,1494.12
NL,IE,KY,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,LD,Export,138.86,193.95,233.78,362.69,411.91,516.21,792.77,849.60,945.69,993.75,1099.21,1151.94,1197.64,1298.43,1346.47,1446.08,1494.12
NL,IE,LH,Export,133.01,182.23,216.21,332.22,374.40,462.29,765.81,822.65,916.39,963.27,1074.59,1129.67,1182.41,1286.71,1338.26,1442.56,1494.12
NL,IE,LK,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,LM,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,LS,Export,121.28,163.47,190.42,294.73,334.57,418.94,742.37,805.07,911.71,963.27,1067.57,1120.30,1171.86,1269.14,1316.01,1414.43,1462.49
NL,IE,MH,Export,121.28,163.47,190.42,294.73,334.57,418.94,742.37,805.07,911.71,963.27,1067.57,1120.30,1171.86,1269.14,1316.01,1414.43,1462.49
NL,IE,MN,Export,138.86,193.95,233.78,362.69,411.91,516.21,792.77,849.60,945.69,993.75,1099.21,1151.94,1197.64,1298.43,1346.47,1446.08,1494.12
NL,IE,MO,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,OY,Export,121.28,163.47,190.42,294.73,334.57,418.94,742.37,867.18,951.55,993.75,1099.21,1151.94,1197.64,1298.43,1346.47,1446.08,1494.12
NL,IE,RN,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,SN,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,SO,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,TY,Export,140.03,195.11,234.96,365.03,414.25,518.55,804.49,858.98,953.90,1000.77,1110.93,1166.00,1211.71,1314.82,1366.39,1468.35,1519.90
NL,IE,WC,Export,138.86,193.95,233.78,362.69,411.91,516.21,792.77,849.60,945.69,993.75,1099.21,1151.94,1197.64,1298.43,1346.47,1446.08,1494.12
NL,IE,WD,Export,138.86,193.95,233.78,362.69,411.91,516.21,792.77,849.60,945.69,993.75,1099.21,1151.94,1197.64,1298.43,1346.47,1446.08,1494.12
NL,IE,WH,Export,133.01,182.23,216.21,332.22,374.40,462.29,765.81,822.65,916.39,963.27,1074.59,1129.67,1182.41,1286.71,1338.26,1442.56,1494.12
NL,IE,WW,Export,133.01,182.23,216.21,332.22,374.40,462.29,765.81,822.65,916.39,963.27,1074.59,1129.67,1182.41,1286.71,1338.26,1442.56,1494.12
NL,IE,WX,Export,133.01,182.23,216.21,332.22,374.40,462.29,765.81,822.65,916.39,963.27,1074.59,1129.67,1182.41,1286.71,1338.26,1442.56,1494.12
NL,IT,00,Export,105.58,151.43,184.48,249.54,291.13,352.98,677.34,732.41,782.81,824.99,914.05,960.93,1018.35,1135.54,1194.13,1310.14,1362.88
NL,IT,01,Export,105.58,151.43,184.48,249.54,291.13,352.98,761.71,814.45,866.01,914.05,1013.66,1067.57,1108.58,1194.13,1236.31,1321.86,1362.88
NL,IT,02,Export,105.58,151.43,184.48,249.54,291.13,352.98,761.71,814.45,866.01,914.05,1013.66,1067.57,1108.58,1194.13,1236.31,1321.86,1362.88
NL,IT,03,Export,105.58,151.43,184.48,249.54,291.13,352.98,918.74,983.19,1046.48,1107.41,1231.62,1296.07,1340.61,1429.67,1475.37,1565.61,1606.62
NL,IT,04,Export,105.58,151.43,184.48,249.54,291.13,352.98,918.74,983.19,1046.48,1107.41,1231.62,1296.07,1340.61,1429.67,1475.37,1565.61,1606.62
NL,IT,05,Export,105.58,151.43,184.48,249.54,291.13,352.98,761.71,814.45,866.01,914.05,1013.66,1067.57,1108.58,1194.13,1236.31,1321.86,1362.88
NL,IT,06,Export,105.58,151.43,184.48,249.54,291.13,352.98,857.80,916.39,983.19,1030.07,1144.91,1202.33,1229.29,1285.53,1313.65,1368.74,1392.17
NL,IT,07,Export,106.64,154.63,189.82,260.21,304.99,372.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NL,IT,08,Export,106.64,154.63,189.82,260.21,304.99,372.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NL,IT,09,Export,106.64,154.63,189.82,260.21,304.99,372.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NL,IT,10,Export,103.45,147.16,175.95,235.67,272.99,330.59,585.93,631.63,696.09,718.36,799.20,839.05,874.21,943.35,979.68,1049.99,1082.80
NL,IT,11,Export,105.58,151.43,184.48,249.54,291.13,352.98,646.86,697.25,771.09,789.83,871.86,912.88,950.37,1027.72,1067.57,1144.91,1180.06
NL,IT,12,Export,104.50,150.36,182.34,247.41,287.93,349.78,646.86,697.25,771.09,789.83,871.86,912.88,950.37,1027.72,1067.57,1144.91,1180.06
NL,IT,13,Export,103.45,147.16,175.95,233.54,269.80,325.25,535.53,576.55,637.49,657.42,735.94,778.12,813.28,882.42,918.74,989.06,1016.00
NL,IT,14,Export,103.45,147.16,175.95,235.67,272.99,330.59,585.93,631.63,696.09,718.36,799.20,839.05,874.21,943.35,979.68,1049.99,1082.80
NL,IT,15,Export,103.45,147.16,175.95,233.54,269.80,325.25,605.84,651.55,719.52,741.79,822.65,863.65,899.99,974.99,1013.66,1088.66,1119.13
NL,IT,16,Export,105.58,151.43,182.34,242.07,280.46,339.12,622.26,670.30,740.62,764.05,842.57,882.42,919.91,997.25,1037.10,1114.44,1149.60
NL,IT,17,Export,104.50,150.36,182.34,247.41,287.93,349.78,641.00,690.23,764.05,783.98,866.01,907.02,944.52,1021.86,1061.70,1139.04,1170.69
NL,IT,18,Export,104.50,150.36,182.34,247.41,287.93,349.78,658.58,708.98,780.45,802.72,884.76,926.94,966.79,1046.48,1086.31,1166.00,1205.85
NL,IT,19,Export,105.58,151.43,182.34,242.07,280.46,339.12,658.58,708.98,780.45,802.72,884.76,926.94,966.79,1046.48,1086.31,1166.00,1205.85
NL,IT,20,Export,91.71,125.83,142.90,177.03,200.48,245.27,536.72,576.55,637.49,656.24,734.75,774.60,806.24,871.86,904.67,970.31,997.25
NL,IT,21,Export,103.45,147.16,175.95,233.54,269.80,325.25,536.72,576.55,637.49,656.24,734.75,774.60,806.24,871.86,904.67,970.31,997.25
NL,IT,22,Export,95.98,135.43,156.76,201.55,231.41,282.60,536.72,576.55,637.49,656.24,734.75,774.60,806.24,871.86,904.67,970.31,997.25
NL,IT,23,Export,103.45,147.16,175.95,235.67,272.99,330.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
NL,IT,24,Export,95.98,135.43,156.76,201.55,231.41,282.60,541.40,581.24,639.84,659.76,739.45,778.12,813.28,882.42,918.74,989.06,1016.00
NL,IT,25,Export,103.45,147.16,175.95,233.54,269.80,325.25,589.45,633.98,699.60,720.69,800.39,839.05,874.21,943.35,979.68,1049.99,1082.80
NL,IT,26,Export,99.18,139.69,161.02,207.95,238.88,291.13,541.40,581.24,639.84,659.76,739.45,778.12,813.28,882.42,918.74,989.06,1016.00
NL,IT,27,Export,95.98,135.43,156.76,201.55,231.41,282.60,541.40,581.24,639.84,659.76,739.45,778.12,813.28,882.42,918.74,989.06,1016.00
NL,IT,28,Export,103.45,147.16,175.95,235.67,272.99,330.59,536.72,577.73,637.49,656.24,734.75,774.60,806.24,871.86,904.67,970.31,997.25
NL,IT,29,Export,99.18,139.69,161.02,207.95,238.88,291.13,585.93,631.63,696.09,718.36,799.20,839.05,874.21,943.35,979.68,1049.99,1082.80
NL,IT,30,Export,105.58,151.43,181.29,239.94,276.19,334.85,670.30,720.69,791.01,813.28,897.65,943.35,980.85,1058.20,1098.03,1175.38,1210.54
NL,IT,31,Export,105.58,151.43,181.29,239.94,276.19,334.85,669.13,720.69,792.18,812.10,897.65,943.35,980.85,1058.20,1098.03,1175.38,1210.54
NL,IT,32,Export,107.71,154.63,187.68,253.80,295.40,359.37,676.16,726.56,798.03,817.97,903.50,949.21,989.06,1072.26,1113.27,1195.29,1235.14
NL,IT,33,Export,107.71,154.63,187.68,253.80,295.40,359.37,669.13,719.52,791.01,812.10,897.65,939.83,976.17,1051.15,1089.84,1163.67,1194.13
NL,IT,34,Export,105.58,151.43,184.48,249.54,291.13,352.98,669.13,719.52,791.01,812.10,897.65,939.83,976.17,1051.15,1089.84,1163.67,1194.13
NL,IT,35,Export,105.58,151.43,181.29,239.94,276.19,334.85,630.47,678.51,749.99,772.26,851.94,894.13,929.29,1001.95,1039.44,1112.09,1143.73
NL,IT,36,Export,99.18,139.69,161.02,207.95,238.88,291.13,630.47,677.34,749.99,772.26,850.77,894.13,929.29,1001.95,1039.44,1112.09,1143.73
